title,url,summary
Is the RBI fighting the wrong battle? Why rate hikes may not solve India’s current inflation problem,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/is-the-rbi-fighting-the-wrong-battle-why-rate-hikes-may-not-solve-indias-current-inflation-problem/articleshow/130382575.cms,"Rising oil prices due to the West Asia conflict have lifted inflation expectations, but underlying demand in India remains weak. Despite market signals pointing to possible rate hikes, historical trends and current macro conditions suggest the RBI may hold off, favouring supportive monetary policy amid fragile growth and supply-driven inflation pressures."
"Long-term bonds are cheap now; patient investors may gain big, says Rahul Goswami of Franklin Templeton",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/invest/long-term-bonds-are-cheap-now-patient-investors-may-gain-big-says-rahul-goswami-of-franklin-templeton/articleshow/130346901.cms,"Rate cuts are off the table, inflation is creeping up, and the Strait of Hormuz remains a wildcard. In a candid interview with ET Wealth’s Kayezad E. Adajania, Rahul Goswami of Franklin Templeton, sees a clear opportunity in long-dated bonds for investors who can stomach near-term volatility."
Iran truce spurs best week for India bonds in over six years,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/iran-truce-spurs-best-week-for-india-bonds-in-over-six-years/articleshow/130170096.cms,"Indian government bonds ended their best week in six-and-a-half years on Friday, as a fragile truce between U.S. and Iran cooled oil prices and a neutral central bank policy aided sentiment."
"Rupee ends higher; traders eye Trump's Iran deadline, RBI policy decision",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-news/rupee-ends-higher-traders-eye-trumps-iran-deadline-rbi-policy-decision/articleshow/130084563.cms,"The Indian rupee closed stronger on Tuesday, supported by the unwinding of residual arbitrage positions, while traders braced for a U.S. deadline to reach a deal with Iran and the Reserve Bank of India's monetary policy decision."
"RBI policy on expected lines, focused on stability and proactivity: R. Gandhi",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/rbi-policy-on-expected-lines-focused-on-stability-and-proactivity-r-gandhi/articleshow/130107152.cms,"The Reserve Bank of India's recent monetary policy announcement offered clarity amidst global uncertainties, with former Deputy Governor R. Gandhi highlighting the MPC's expected assessment and projections. The RBI's proactive stance, as evidenced by its willingness to intervene during rupee volatility, signals a commitment to maintaining economic equilibrium and mitigating market fluctuations."
"Ceasefire, RBI policy cool bond yields by 0.15 pc to slip below 7%",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/ceasefire-rbi-policy-cool-bond-yields-by-0-15-pc-to-slip-below-7/articleshow/130116524.cms,"Indian bond yields ended nearly 0.15 per cent lower on Wednesday, taking comfort from the conditional ceasefire in the West Asia conflict, and Reserve Bank of India (RBI) maintaining the status quo on policy rate."
"India's 10-year bond yield slumps most in four years on Iran truce, RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/indias-10-year-bond-yield-slumps-most-in-four-years-on-iran-truce-rbi-policy/articleshow/130113290.cms,"Indian bonds rallied on Wednesday, with the benchmark yield posting its biggest fall in four years, as oil prices slumped following a two-week truce between the U.S. and Iran, while the central bank kept its policy rate unchanged."
"RBI eases NPA-linked capital rules, scraps IFR buffer for banks",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-eases-npa-linked-capital-rules-scraps-ifr-buffer-for-banks/articleshow/130104258.cms,The Reserve Bank of India is easing capital rules for banks. A key condition linking quarterly profits to capital adequacy based on NPA provisioning is being removed. The central bank also plans to eliminate the Investment Fluctuation Reserve. These changes aim to strengthen bank balance sheets.
RBI MPC at a glance: Your one-stop guide for all key decisions,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-keeting-2026-at-a-glance-rbi-governor-sanjay-malhotra-speech-highlights-repo-rate-policy-decisions/articleshow/130102278.cms,"The Reserve Bank of India has maintained the repo rate at 5.25%. India's economy shows strong growth driven by domestic demand. Inflation is easing but global risks persist. The central bank projects a GDP growth of 7.6% for the fiscal year 2026. Business sentiment remains positive, and the banking system is efficient."
"ETMarkets Smart Talk| FY26 a year of consolidation, not breakdown; global stability key for revival in FY27: Somil Mehta",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-fy26-a-year-of-consolidation-not-breakdown-global-stability-key-for-revival-in-fy27-somil-mehta/articleshow/130223880.cms,"Indian markets experienced consolidation in FY26 due to global headwinds, but underlying economic strength remains. FY27 revival hinges on global stability and domestic growth drivers like government capex and consumption. Investors should focus on sectors with earnings visibility and policy support, while gold and silver offer hedging."
"RBI holds repo rate, warns of impact of West Asia conflict on economy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-holds-repo-rate-warns-of-impact-of-west-asia-conflict-on-economy/articleshow/130105728.cms,"The Reserve Bank of India maintained its key interest rate and neutral stance, citing geopolitical risks from the West Asian conflict. While growth forecasts for FY27 were lowered and inflation projections raised, the RBI emphasized the potential impact on oil prices, agriculture, and global liquidity. The central bank aims to balance inflation control with economic growth."
RBI Policy Meeting 2026 Live: Sanjay Malhotra holds repo rate at 5.25%; hints at interest low rate in short-medium term,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/newsblogs/rbi-monetary-policy-meeting-2026-live-updates-repo-rate-india-gdp-growthreserve-bank-of-india-governor-sanjay-malhotra-speech-announcements-highlights-8th-april/liveblog/130099615.cms,"RBI Monetary Policy Meeting: Sanjay Malhotra-led RBI MPC kept repo rate unchanged at 5.25 per cent as the West Asia war continues to cast its shadow on the global economy. The Reserve Bank of India (RBI) concluded its Monetary Police Committee meeting on Wednesday. The central bank estimated the real GDP growth for FY27 at 6.9 per cent. The MPC meeting of the Reserve Bank of India (RBI) was conducted in the background of tough geopolitical conditions and fluctuating global energy prices. India's economic growth is said to be impacted by the ongoing conflict in West Asia, as global supply chains remain disrupted for more than six weeks in a row."
"Stay calm, stay invested, says Dipan Mehta; prefers PSU banks & NBFCs among financials",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/stay-calm-stay-invested-says-dipan-mehta-prefers-psu-banks-nbfcs-among-financials/articleshow/130129801.cms,"Amidst global market jitters, Elixir Equities' Dipan Mehta advises investors to exercise patience, resisting drastic portfolio changes. He highlights oil prices as a key indicator for market stability. Mehta suggests a cautious approach to banking, favoring PSU banks and diversified NBFCs, while seeing potential in EV-focused auto players and currency-driven exports."
"Iran war ceasefire fails to bring FIIs to India, Rs 2,811 crore sold as caution lingers",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/iran-war-ceasefire-fails-to-bring-fiis-to-india-rs-2054-crore-sold-as-caution-lingers/articleshow/130116804.cms,"Indian equities rallied sharply after easing geopolitical tensions and falling oil prices, boosting sentiment and rate-sensitive sectors. Despite this, foreign investors continued selling, reflecting caution. Stable policy and improving macro conditions support outlook, but sustainability depends on earnings, oil trends and global developments."
RBI Monetary Policy 2026 Live Streaming: When and where to watch the address of Governor Sanjay Malhotra today?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-meet-2026-live-streaming-date-time-when-and-where-to-watch-address-of-governor-sanjay-malhotra/articleshow/130100266.cms,RBI MPC Meeting Live Telecast: The Monetary Policy Committee of the Reserve Bank of India will announce its decision on interest rate and other key monetary policies on April 8. RBI Governor Sanjay Malhotra will give a statement on the Monetary Policy Committee’s decision. You can watch his address on the official YouTube channel and Twitter handle of the Reserve Bank of India.
