title,url,summary,War_Sentiment_Label,War_Pos,War_Neg,War_Neu
RBI Policy Meeting 2026 Live: Sanjay Malhotra holds repo rate at 5.25%; hints at interest low rate in short-medium term,https://economictimes.indiatimes.com/news/newsblogs/rbi-monetary-policy-meeting-2026-live-updates-repo-rate-india-gdp-growthreserve-bank-of-india-governor-sanjay-malhotra-speech-announcements-highlights-8th-april/liveblog/130099615.cms,"RBI Monetary Policy Meeting: Sanjay Malhotra-led RBI MPC kept repo rate unchanged at 5.25 per cent as the West Asia war continues to cast its shadow on the global economy. The Reserve Bank of India (RBI) concluded its Monetary Police Committee meeting on Wednesday. The central bank estimated the real GDP growth for FY27 at 6.9 per cent. The MPC meeting of the Reserve Bank of India (RBI) was conducted in the background of tough geopolitical conditions and fluctuating global energy prices. India's economic growth is said to be impacted by the ongoing conflict in West Asia, as global supply chains remain disrupted for more than six weeks in a row.",Negative,0.04637722453723351,0.6348728289206823,0.3187499890724818
"Stay calm, stay invested, says Dipan Mehta; prefers PSU banks & NBFCs among financials",https://economictimes.indiatimes.com/markets/expert-view/stay-calm-stay-invested-says-dipan-mehta-prefers-psu-banks-nbfcs-among-financials/articleshow/130129801.cms,"Amidst global market jitters, Elixir Equities' Dipan Mehta advises investors to exercise patience, resisting drastic portfolio changes. He highlights oil prices as a key indicator for market stability. Mehta suggests a cautious approach to banking, favoring PSU banks and diversified NBFCs, while seeing potential in EV-focused auto players and currency-driven exports.",Neutral,0.4000653028488159,0.014604601077735424,0.5853300392627716
"Iran war ceasefire fails to bring FIIs to India, Rs 2,811 crore sold as caution lingers",https://economictimes.indiatimes.com/markets/stocks/news/iran-war-ceasefire-fails-to-bring-fiis-to-india-rs-2054-crore-sold-as-caution-lingers/articleshow/130116804.cms,"Indian equities rallied sharply after easing geopolitical tensions and falling oil prices, boosting sentiment and rate-sensitive sectors. Despite this, foreign investors continued selling, reflecting caution. Stable policy and improving macro conditions support outlook, but sustainability depends on earnings, oil trends and global developments.",Positive,0.8395372033119202,0.018777766730636358,0.14168500062078238
"Stocks braced for volatility as RBI policy, West Asia conflict take centre stage, say analysts",https://economictimes.indiatimes.com/markets/stocks/news/stocks-braced-for-volatility-as-rbi-policy-west-asia-conflict-take-centre-stage-say-analysts/articleshow/130037689.cms,"The domestic stock market is expected to remain volatile this week as investors track the Reserve Bank's monetary policy decision, key global macroeconomic data and the impact of the West Asia conflict, analysts said.",Negative,0.022566186264157295,0.912939727306366,0.06449409574270248
"RBI rate hikes look inevitable in 2026: How it can impact banks, realty, rate sensitive stocks",https://economictimes.indiatimes.com/markets/stocks/news/rbi-rate-hikes-look-inevitable-in-2026-how-it-can-impact-banks-realty-rate-sensitive-stocks/articleshow/130102903.cms,"Amidst geopolitical tensions and rising inflation fears, analysts anticipate the RBI may hike its policy repo rate by 50 basis points in 2026. This potential shift could significantly impact rate-sensitive sectors like banking and real estate, which are already showing signs of fragility despite current demand.",Positive,0.5479032397270203,0.293954998254776,0.15814167261123657
"RBI pause now, tightening later: A delicate trade-off with rising tail risks",https://economictimes.indiatimes.com/markets/stocks/news/rbi-pause-now-tightening-later-a-delicate-trade-off-with-rising-tail-risks/articleshow/130076809.cms,"India's economy faces testing times from rising oil prices and global uncertainty. While growth is solid, it is uneven and vulnerable. Inflation is moderating but fragile. The Reserve Bank of India anticipates a cautious approach to interest rates. Deeper reforms and sharper policy focus are crucial for sustained growth amidst evolving global challenges.",Negative,0.3334777317941189,0.362558043251435,0.3039642535150051
"Crude oil, remittances & exports: RBI spells out where the Iran war bites India",https://economictimes.indiatimes.com/news/economy/indicators/rbi-mpc-meeting-2026-war-impact-measures-strategy-india-inflation-economy-west-asia-oil-exports-remittances/articleshow/130102207.cms,"The Reserve Bank of India emphasises the ramifications of the West Asia conflict on the nation's economy. Fluctuating energy prices, uncertainties in trade, and market volatility present emerging risks. While the country's foundational economic strengths are robust, the potential impact of external disruptions is worrisome.",Negative,0.09634296223521233,0.5390983372926712,0.3645586743950844
When fear outpaces fundamentals: Why RBI’s signal matters more than rates,https://economictimes.indiatimes.com/opinion/et-commentary/when-fear-outpaces-fundamentals-why-rbis-signal-matters-more-than-rates/articleshow/130007021.cms,"India faces geopolitical turbulence despite strong economic fundamentals. The Reserve Bank of India's upcoming policy decision is crucial. Rising inflation and potential growth slowdown present challenges. The central bank must manage uncertainty, avoid premature tightening, and focus on domestic stability. Clear communication on currency management is vital to counter market fears and reinforce India's underlying economic strengths.",Neutral,0.16748739033937454,0.3952356083318591,0.4372769705951214
"India bonds jump on Mideast peace proposal, 10-year yield slides most in 15 weeks",https://economictimes.indiatimes.com/markets/bonds/india-bonds-jump-on-mideast-peace-proposal-10-year-yield-slides-most-in-15-weeks/articleshow/130060680.cms,"Indian bonds surged on Monday, with the 10-year yield falling the most in nearly 15 weeks, on hopes of an end to the Middle East war after the U.S. and Iran received the framework for a plan to end their five-week-old conflict.",Negative,0.014484034851193428,0.9686017036437988,0.016914265230298042
MPC Forex Level: India forex reserves rebound to $697.1 bn as RBI flags volatility management,https://economictimes.indiatimes.com/news/economy/indicators/rbi-monetary-policy-2026-forex-level-impact-currency-trading-forex-market-today-usd-inr-rate-reserves-rebound-to-697-1-bn-as-rbi-flags-volatility-management/articleshow/130102729.cms,"MPC Forex Level refers to the impact of Monetary Policy Committee decisions on currency exchange rates. Understand how RBI’s interest rate decisions, inflation outlook, and repo rate changes influence forex markets, USD/INR movement, and trading strategies for investors and traders. India's foreign exchange reserves have seen a welcome rise, reaching $697.1 billion. This marks a recovery after recent significant drops.",Neutral,0.03856885805726051,0.02312297187745571,0.9383081197738647
RBI MPC Highlights: What Governor Sanjay Malhotra announced today,https://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-highlights-what-governor-sanjay-malhotra-announced-today/articleshow/130102402.cms,"The Reserve Bank of India has maintained its key repo rate at 5.25 percent. This decision reflects a neutral stance. India's economy shows strong growth prospects for FY26. However, global conflicts pose risks to supply chains and inflation. The RBI will closely monitor these evolving global and domestic factors.",Negative,0.02841319888830185,0.8561415672302246,0.11544524133205414
Crude at $70 in 2026? That may remain a distant dream,https://economictimes.indiatimes.com/industry/energy/oil-gas/iran-war-crude-at-70-in-2026-that-may-remain-a-distant-dream/articleshow/130054991.cms,"Crude oil prices are unlikely to fall below USD 70 this year and may settle between USD 80-85 per barrel in 2026. This forecast suggests ongoing global uncertainties will keep prices elevated. For India, this could mean slower GDP growth and inflation above 4.5 percent. The Reserve Bank of India's policy response will be crucial.",Negative,0.05719636008143425,0.8252226114273071,0.11758106201887131
"ETMarkets Smart Talk | FY26 a year of consolidation, not breakdown; global stability key for revival in FY27: Somil Mehta",https://economictimes.indiatimes.com/markets/expert-view/etmarkets-smart-talk-fy26-a-year-of-consolidation-not-breakdown-global-stability-key-for-revival-in-fy27-somil-mehta/articleshow/130080229.cms,"Indian markets experienced consolidation in FY26 due to global headwinds, but underlying economic strength remains. FY27 revival hinges on global stability and domestic growth drivers like government capex and consumption. Investors should focus on sectors with strong earnings visibility and policy support.",Positive,0.5162150263786316,0.00971977785229683,0.4740651547908783
RBI to focus on managing INR volatility over liquidity: Tanvee Gupta Jain,https://economictimes.indiatimes.com/markets/expert-view/rbi-to-focus-on-managing-inr-volatility-over-liquidity-tanvee-gupta-jain/articleshow/130080055.cms,The Reserve Bank of India faces a challenging policy review. Global uncertainties and volatile oil prices are key concerns. Experts highlight rising external risks and currency weakness. The central bank must balance growth and inflation. Policy decisions will shape India's economic future.,Neutral,0.055152468383312225,0.05477208085358143,0.8900753855705261
Indian banks likely to face margin pressure amid tighter liquidity in FY27: Fitch,https://economictimes.indiatimes.com/industry/banking/finance/banking/indian-banks-likely-to-face-margin-pressure-amid-tighter-liquidity-in-fy27-fitch/articleshow/129968644.cms,"Indian banks may see tighter margins. The Reserve Bank of India faces challenges injecting funds due to rupee volatility. Global risks could further impact bank earnings. Despite this, Indian banks are seen as resilient. Liquidity surplus in the banking system has decreased. Rupee pressure could limit the RBI's policy options. Direct foreign currency risks for banks remain limited.",Negative,0.049030840396881104,0.9223963618278503,0.028572816401720047
